,Year,fiscalrevenue,soerevenue,specific,nightlights,latitude,longitude,population_log
3328,2001,7849.0,830.0,1398.0,,28.68,115.82,13.41175
3329,2001,6768.0,917.0,1860.0,-1.4163847,27.32,115.43,12.895417
3330,2001,5971.0,421.0,2833.0,-0.7723168,26.32,114.5,13.150224
3331,2001,5363.0,273.0,1881.0,,26.47,114.78,12.554996000000001
3332,2001,7417.0,1272.0,2847.0,-1.3060416000000001,27.38,114.62,12.84184
3333,2001,5556.0,269.0,3365.0,-1.2403232,26.95,114.23,13.03173
3334,2001,5261.0,1571.0,3016.0,-0.44924986,26.57,114.17,11.916328
3335,2001,13461.0,2800.0,2569.0,1.2496358,28.0044,116.3501,13.804317999999999
3336,2001,6344.0,667.0,1473.0,-0.9638534,27.55,116.62,12.57868
3337,2001,5960.0,499.0,1139.0,-0.7315212,27.22,116.52,12.504969000000001
3338,2001,3576.0,619.0,993.0,-0.41413469999999997,27.3,116.9,12.3618965
3339,2001,7201.0,921.0,1698.0,,27.75,116.03,12.644708
3340,2001,3922.0,648.0,1127.0,-2.4417619999999998,27.55,116.2,12.251581
3341,2001,3972.0,361.0,1795.0,-1.9294218999999997,27.43,115.82,12.699371000000001
3342,2001,4187.0,384.0,1208.0,-0.26269913,27.9,116.78,12.50073
3343,2001,2949.0,780.0,863.0,,27.7,117.05,11.5721
3344,2001,9077.0,1012.0,1897.0,,28.22,116.62,12.930723
3345,2001,82507.0,10814.0,13304.0,1.7007406000000003,35.712082,115.02931000000001,13.890914000000002
3346,2001,95200.0,21791.0,17224.0,1.6841452000000001,34.02,113.82,13.579748
3347,2001,190225.0,22836.0,37524.0,1.8034622999999999,32.9893,112.5357,13.669878
3348,2001,143540.0,22517.0,22950.0,1.773928,30.3128,112.2406,13.153207
3349,2001,182360.0,26354.0,28572.0,,30.646793,111.34868,11.861756
3350,2001,18445.0,2577.0,3466.0,0.6468788000000001,30.422625,113.45031999999999,14.284085000000001
3351,2001,23262.0,2165.0,2470.0,1.1951286,30.43,112.88,13.827307000000001
3352,2001,6500.0,138.0,2174.0,,27.7,113.15,13.00565
3353,2001,12530.0,69.0,3140.0,0.62119144,27.78,112.92,13.936728500000001
3354,2001,2621.0,76.0,915.0,1.0094845,27.9,112.48,11.523776
3355,2001,13166.0,-94.0,2262.0,0.9588504000000001,27.24877,112.7302,10.866013
3356,2001,8636.0,575.0,2919.0,2.8966844,29.0363,111.6858,13.000148
3357,2001,14843.0,1696.0,3365.0,0.35264716,29.0165,111.6792,13.715164999999999
3358,2001,718971.0,163963.0,75747.0,,30.6444,104.0407,13.214501
3359,2001,14479.0,5319.0,3876.0,0.71899,30.88,104.38,13.645710000000001
3360,2001,36846.0,3658.0,2173.0,2.1520674,30.6,103.93,13.672426000000002
3361,2001,17377.0,7045.0,2892.0,0.65064,30.6,103.53,13.114516
3362,2001,12682.0,4087.0,3491.0,,30.4,103.4,13.367092999999999
3363,2001,6920.0,2676.0,2272.0,,30.196688,103.506454,12.454255999999999
3364,2001,9428.0,2512.0,1562.0,1.8250648,30.410046,103.81123000000001,12.577481
3365,2001,9851.0,1239.0,4306.0,-0.21505572,29.22,104.98,14.006094000000001
3366,2001,3640.0,469.0,3869.0,-0.22287267,26.9,102.13,12.196466000000001
3367,2001,2440.0,294.0,5831.0,-0.10265418,26.68,101.83,12.154721
3368,2001,82570.0,29133.0,23146.0,1.8971200000000001,28.9073,105.4363,12.644892
3369,2001,6383.0,1001.0,2801.0,0.40835556,30.4,104.53333,14.176725
3370,2001,8328.0,1053.0,2756.0,-0.7797052,28.8,105.82,13.638472
3371,2001,4970.0,153.0,3796.0,-1.5865942,28.2,105.4,13.391779999999999
3372,2001,8736.0,4104.0,3962.0,-2.1079705,28.03,105.78,13.515795
3373,2001,9679.0,3331.0,2155.0,-2.0676238999999996,27.72,103.22,11.839953
3374,2001,17215.0,5183.0,2002.0,2.290596,30.97,104.25,13.276841000000001
3375,2001,21971.0,11018.0,2935.0,1.0278406,31.3,104.2,13.150123
3376,2001,10743.0,1570.0,4830.0,-0.57041574,31.03,104.68,14.161847
3377,2001,29916.0,11485.0,2290.0,1.5777215,31.1,104.2,12.975922
3378,2001,17538.0,2158.0,7580.0,0.6155262,31.816668,104.816666,13.681179
3379,2001,3785.0,460.0,2444.0,-0.7629429,31.67,105.18,12.838076
3380,2001,1555.0,139.0,3468.0,-2.5489357000000004,32.43,104.52,12.136267
3381,2001,12503.0,1050.0,4974.0,-0.49270213,31.1,105.05,14.190866
3382,2001,3780.0,64.0,4569.0,-1.0871129,31.23,105.35,13.276832999999998
3383,2001,3042.0,70.0,2787.0,0.76674956,32.43581,105.84663,13.012402
3384,2001,3042.0,70.0,2787.0,1.4286698999999998,29.5553,103.76161,13.194045999999998
3385,2001,3042.0,70.0,2787.0,1.3540983999999998,29.587096999999996,105.06792,13.198310999999999
3386,2001,1846.0,132.0,1808.0,-1.0496774,32.325226,105.96106,12.395994
3387,2001,1246.0,22.0,1589.0,-1.5626963,32.646,105.8885,12.236877999999999
3388,2001,5265.0,151.0,3067.0,,32.03,105.47,13.416456
3389,2001,4873.0,179.0,2886.0,-1.091426,32.27,106.32,13.016601
3390,2001,1718.0,92.0,2751.0,-2.5067387,32.6,105.2,12.423834
3391,2001,6297.0,66.0,4474.0,-1.6078443999999998,31.77,105.93,13.549864000000001
3392,2001,8117.0,20.0,3710.0,0.76674956,32.43581,105.84663,13.012402
3393,2001,8117.0,20.0,3710.0,1.4286698999999998,29.5553,103.76161,13.194045999999998
3394,2001,8117.0,20.0,3710.0,1.3540983999999998,29.587096999999996,105.06792,13.198310999999999
3395,2001,3834.0,114.0,2902.0,0.041864198,30.6,105.3,13.157423999999999
3396,2001,16547.0,8553.0,4716.0,0.6877536999999999,30.88,105.35,13.850943
3397,2001,4429.0,724.0,2289.0,0.76674956,32.43581,105.84663,13.012402
3398,2001,4429.0,724.0,2289.0,1.4286698999999998,29.5553,103.76161,13.194045999999998
3399,2001,4429.0,724.0,2289.0,1.3540983999999998,29.587096999999996,105.06792,13.198310999999999
3400,2001,6421.0,867.0,2316.0,0.7019302,29.598000000000003,105.0811,13.6359625
3401,2001,9654.0,668.0,4199.0,0.12859552,29.8,104.85,14.090619
3402,2001,10871.0,1549.0,3447.0,,29.55,104.67,13.527303
3403,2001,7271.0,2623.0,3103.0,,29.38,105.25,13.540078
3404,2001,5335.0,581.0,1765.0,0.76674956,32.43581,105.84663,13.012402
3405,2001,5335.0,581.0,1765.0,1.4286698999999998,29.5553,103.76161,13.194045999999998
3406,2001,5335.0,581.0,1765.0,1.3540983999999998,29.587096999999996,105.06792,13.198310999999999
3407,2001,1844.0,-557.0,2873.0,,29.4154,103.5442,12.227085
3408,2001,4369.0,-618.0,2486.0,0.087011404,29.2,103.93,13.249882000000001
3409,2001,2837.0,97.0,1974.0,-0.62925994,29.68,104.05,12.940736
3410,2001,5957.0,237.0,2858.0,,29.737524,103.57146,12.765948
3411,2001,71528.0,7913.0,48030.0,1.5816851,30.785999999999998,106.084,13.290268
3412,2001,71528.0,7913.0,48030.0,1.1825075,30.7751,106.1033,13.2282715
3413,2001,8973.0,849.0,4043.0,-0.119899854,31.35,106.03,14.072504
3414,2001,7108.0,605.0,3114.0,-0.47484973,31.08,106.53,13.668148
3415,2001,5633.0,754.0,2770.0,,31.03,106.4,13.437154999999999
3416,2001,6312.0,328.0,4264.0,-0.6266203,31.52,106.38,13.784920000000001
3417,2001,5255.0,233.0,2725.0,-0.19746454,30.995255,105.900826,13.355626999999998
3418,2001,8432.0,787.0,4099.0,0.10041384,31.578823,105.96745,13.650499
3419,2001,142963.0,73757.0,62898.0,1.4024851,28.758028000000003,104.64203,13.535245999999999
3420,2001,8423.0,1113.0,4569.0,-0.72517174,28.72,104.52,15.444491000000001
3421,2001,3571.0,502.0,2635.0,-0.29596892,28.87,104.97,12.921824
3422,2001,3637.0,141.0,3402.0,-1.0478737,28.73,105.05,13.18893
3423,2001,4116.0,957.0,3395.0,-0.7913513000000001,28.62,104.9,12.955153
3424,2001,2666.0,215.0,3165.0,,28.18,104.52,12.865442999999999
3425,2001,3005.0,501.0,3118.0,-1.6634753,28.33,105.2,12.967659
3426,2001,2049.0,467.0,2826.0,-1.2221699,28.68,104.15,12.461953999999999
3427,2001,8867.0,274.0,3048.0,-0.15248042,30.55,106.4,13.943567999999999
3428,2001,7141.0,250.0,3136.0,-0.18064742,30.38,106.28,13.588795999999999
3429,2001,8833.0,1122.0,6269.0,1.1214641,30.472417999999998,106.63745,13.99656
3430,2001,7460.0,249.0,4439.0,0.108153775,30.35,106.9,13.736016000000001
3431,2001,3763.0,15.0,3897.0,-0.019986432,31.082866999999997,107.86876000000001,13.204176
3432,2001,8919.0,262.0,3674.0,-0.7397486999999999,31.37,107.68,13.944996
3433,2001,3905.0,185.0,2833.0,-1.3307586,32.05,108.05,13.211192
3434,2001,9363.0,786.0,4043.0,0.26741472,30.75,107.18,13.854328
3435,2001,5980.0,257.0,3159.0,-1.4848238,30.3,105.02,13.669642000000001
3436,2001,12046.0,969.0,4248.0,-0.32535657,30.0,104.13,14.260882999999998
3437,2001,4946.0,913.0,1789.0,1.2597713,30.22,103.85,12.687062
3438,2001,4750.0,1212.0,2909.0,,29.93,103.37,12.7376795
3439,2001,1810.0,523.0,1005.0,,30.03,103.53,11.994771
3440,2001,2203.0,677.0,1415.0,0.115406945,29.831264,103.84655,12.204566999999999
3441,2001,4908.0,250.0,4706.0,-1.7907746999999998,31.62,107.1,13.728632999999999
3442,2001,24603.0,5474.0,22034.0,0.8121674,29.995975,103.01468,
3443,2001,2387.0,351.0,1761.0,0.2852695,30.12,103.07,12.466431
3444,2001,3018.0,680.0,1827.0,-1.0581408,29.8,102.82,11.82468
3445,2001,3045.0,498.0,2021.0,-0.7349443,29.37,102.68,12.755906
3446,2001,2273.0,519.0,2182.0,-0.60087276,29.25,102.38,11.680539
3447,2001,2430.0,894.0,2780.0,-1.4995732,30.1,102.77,11.8732395
3448,2001,722.0,96.0,1757.0,-1.5511913999999998,30.18,102.92,11.714461
3449,2001,1485.0,641.0,588.0,-1.7813697,30.37,102.83,10.919913000000001
3450,2001,3147.0,66.0,2433.0,-0.6708729999999999,31.48,103.6,11.6216545
3451,2001,2031.0,1242.0,1910.0,-4.4015164,32.65,103.58,11.123728
3452,2001,292.0,82.0,1833.0,-4.1435379999999995,31.5,102.03,11.135071
3453,2001,235.0,14.0,3101.0,-2.9600787,30.98,102.35,11.251638
3454,2001,257.0,30.0,2187.0,,32.07,102.97,10.939035
3455,2001,183.0,18.0,1389.0,,32.32,100.98,10.385482000000001
3456,2001,378.0,54.0,2788.0,,32.8,102.53,10.498084
3457,2001,2387.0,204.0,4286.0,-2.4911911,30.07,101.95,11.592799000000001
3458,2001,1013.0,100.0,2593.0,-1.0253644,29.95,102.23,11.252846
3459,2001,640.0,14.0,2433.0,-3.887888,30.87,101.87,10.941996000000001
3460,2001,738.0,163.0,2564.0,-3.9711847000000002,29.02,101.52,10.8485985
3461,2001,280.0,11.0,4417.0,-4.5295496,30.03,101.0,10.616535
3462,2001,235.0,5.0,1997.0,-4.170767,30.98,101.13,10.755581
3463,2001,300.0,5.0,1856.0,-2.5815334,31.37,100.67,10.566072
3464,2001,313.0,0.0,1454.0,-3.201953,31.65,99.97,10.935514
3465,2001,246.0,60.0,1739.0,-5.6244473,30.95,100.28,10.662914
3466,2001,334.0,8.0,1892.0,-4.8758550000000005,31.82,98.58,11.07727
3467,2001,199.0,3.0,1868.0,,31.23,98.83,10.63434
3468,2001,140.0,0.0,2489.0,-5.73695,32.97895,98.1029,11.04752
3469,2001,276.0,76.0,2261.0,-4.027144399999999,32.3,100.35,10.483214
3470,2001,181.0,0.0,3420.0,-4.0957108,30.02,100.28,10.768042999999999
3471,2001,481.0,251.0,1486.0,-5.2661386,30.0,99.15,10.708869
3472,2001,266.0,8.0,1527.0,,28.92,99.78,10.18573
3473,2001,336.0,20.0,1599.0,-4.0692825,29.02,100.3,10.245550999999999
3474,2001,200.0,1.0,1449.0,-2.8471024,28.713040999999997,99.28643000000001,10.070061
3475,2001,25095.0,576.0,3943.0,0.58339226,27.89449,102.26456,13.234876000000002
3476,2001,3027.0,680.0,3496.0,-2.5677607000000005,27.45,101.5,12.671839
3477,2001,5216.0,1208.0,2168.0,,27.42,102.17,12.13617
3478,2001,9001.0,947.0,2743.0,,26.667225,102.2426,12.960235
3479,2001,7406.0,2201.0,2434.0,-1.4989213,26.67,102.55,12.80081
3480,2001,6000.0,2720.0,2170.0,-1.0922774,27.08,102.77,12.050769
3481,2001,2153.0,903.0,2739.0,-2.3193452000000003,27.42,102.52,11.856855
3482,2001,864.0,102.0,1929.0,-2.0817623,27.7,102.82,11.84658
3483,2001,1190.0,82.0,2909.0,,28.02,102.82,12.23156
3484,2001,1427.0,94.0,3086.0,,28.35,102.42,11.809617
3485,2001,6401.0,2217.0,2601.0,-0.31516063,28.6,102.17,12.676305000000001
3486,2001,2228.0,753.0,2938.0,-1.8358465,28.67,102.5,12.412192
3487,2001,4579.0,516.0,2378.0,-0.9412636999999999,28.97,102.77,12.107478
3488,2001,587.0,17.0,2252.0,-1.9270613999999997,28.35,103.13,12.087137
3489,2001,1309.0,-2.0,2642.0,-1.311079,28.3,103.55,12.337386
3490,2001,8253.0,1118.0,2694.0,1.9749161,24.9,102.8,11.948066
3491,2001,29237.0,1982.0,8842.0,1.7179432000000001,24.85,102.5,12.458915
3492,2001,5105.0,873.0,4353.0,0.58796346,25.221923999999998,102.49757,11.824402000000001
3493,2001,8902.0,1037.0,4360.0,0.8173015,24.67,102.58,12.4994545
3494,2001,13371.0,242.0,6022.0,1.1944801,24.919607,103.141426,12.897969
3495,2001,13371.0,242.0,6022.0,-2.1821544,27.62,104.05,13.144419000000001
3496,2001,8748.0,487.0,7405.0,0.64465106,25.35,103.02,12.72185
3497,2001,3804.0,328.0,9821.0,-0.46629187,26.08041,103.1826,12.608857
3498,2001,1822.0,147.0,4191.0,-0.985716,27.18,103.53,12.810478999999999
3499,2001,2585.0,292.0,6852.0,-1.6070513000000002,26.92,102.95,13.136451999999998
3500,2001,1929.0,118.0,5113.0,-0.4917939,28.07,104.27,12.785236
3501,2001,1236.0,3.0,4510.0,-1.8530447,27.73,103.92,12.411814
3502,2001,1381.0,55.0,6172.0,-2.2095857000000003,28.22,103.63,12.894036
3503,2001,956.0,51.0,2861.0,-1.9526898000000001,28.6,103.97,11.947619
3504,2001,5996.0,152.0,7472.0,-2.264441,27.45,104.87,14.021861999999999
3505,2001,1850.0,182.0,4512.0,,27.15,99.28,11.875142
3506,2001,3531.0,349.0,2185.0,-1.2770337999999999,28.63,104.35,11.426789999999999
3507,2001,11604.0,90.0,4499.0,0.46412098,25.600393,103.82214,12.8643875
3508,2001,3902.0,2.0,2947.0,-0.029274976,25.43,103.6,12.141587
3509,2001,19988.0,309.0,10457.0,-0.025118876000000002,26.216666999999998,104.1,14.083239
3510,2001,11716.0,1625.0,4967.0,1.1181405,25.68,104.25,13.397742000000001
3511,2001,10810.0,1235.0,4970.0,-0.199236,24.88,104.3,13.175891
3512,2001,6694.0,777.0,4087.0,,24.85,103.98,12.758557000000001
3513,2001,12129.0,567.0,5322.0,0.81233895,25.03,103.65,13.285782999999999
3514,2001,15921.0,3103.0,6962.0,-0.7200951,26.42,103.3,13.696701000000001
3515,2001,7939.0,8.0,4445.0,1.4072043,24.3,102.73,12.463583
3516,2001,6398.0,1024.0,3361.0,,24.67,102.92,11.913578999999999
3517,2001,6006.0,540.0,4119.0,0.043286264000000005,24.2,102.93,12.200155
3518,2001,5497.0,55.0,3360.0,-0.23742679,24.67,102.15,12.061052
3519,2001,20220.0,644.0,4870.0,1.3382934,23.35,103.15,12.860617
3520,2001,13845.0,1427.0,6857.0,1.1589046,23.72,103.22,12.469816999999999
3521,2001,7649.0,642.0,4024.0,,23.35,103.37,12.6685705
3522,2001,9823.0,847.0,3548.0,0.12652688,23.63,102.82,13.107535999999998
3523,2001,5048.0,105.0,4824.0,-0.7204868000000001,23.73,102.5,12.563439
3524,2001,14274.0,236.0,9579.0,-0.11803338,24.4,103.43,13.089753
3525,2001,2138.0,153.0,4227.0,,23.17,102.75,12.793918
3526,2001,1354.0,35.0,4001.0,-2.4211476000000003,23.35,102.4,12.5095415
3527,2001,729.0,63.0,5236.0,,23.0,102.4,12.207746499999999
3528,2001,15368.0,2519.0,4700.0,0.087208845,23.37,104.22,12.946752
3529,2001,5000.0,415.0,6101.0,,23.62,104.33,12.982667
3530,2001,2612.0,625.0,3965.0,-1.0228679,23.43,104.67,12.421961999999999
3531,2001,2798.0,245.0,3728.0,-0.7652661999999999,23.12,104.68,12.499652000000001
3532,2001,4119.0,609.0,5772.0,,23.0,104.38,12.762449
3533,2001,4446.0,652.0,9077.0,-1.9459101000000003,24.07,105.07,13.508091
3534,2001,3518.0,783.0,6441.0,,23.62,105.62,12.85556
3535,2001,16549.0,1209.0,4595.0,-0.042249199999999994,22.02,100.8,12.821558
3536,2001,7832.0,2691.0,4038.0,-1.0728655,21.95,100.48,12.592694
3537,2001,6702.0,435.0,3732.0,-1.252005,21.48,101.55,12.180867
3538,2001,25129.0,2132.0,10291.0,-0.17335483,25.02,101.53,13.082333
3539,2001,2282.0,63.0,8066.0,-2.442746,24.68,101.65,11.945422
3540,2001,2815.0,167.0,6991.0,-1.2504097,25.32,101.53,12.196896
3541,2001,4482.0,228.0,7331.0,,25.2,101.3,12.345678
3542,2001,3015.0,101.0,7576.0,-1.0583681,25.52,101.22,12.213818
3543,2001,4089.0,175.0,8756.0,-2.0388992,25.73,101.33,12.545305
3544,2001,1488.0,62.0,10755.0,-1.9064961999999999,26.07,101.68,11.540327
3545,2001,3084.0,286.0,8626.0,-0.69736254,25.7,101.88,12.220794
3546,2001,3274.0,174.0,9470.0,-1.1454277,25.53,102.37,12.472483
3547,2001,8776.0,445.0,6993.0,0.30747175,25.15,102.08,12.928461
3548,2001,39222.0,4897.0,16243.0,1.6919183,25.591894,100.2301,13.142382000000001
3549,2001,9010.0,928.0,5668.0,0.11545527,25.48,100.57,12.992011
3550,2001,6890.0,821.0,12028.0,0.0027153548,25.82,100.53,12.691272999999999
3551,2001,3905.0,218.0,6806.0,-0.26671478,25.35,100.5,12.636796
3552,2001,3128.0,517.0,5987.0,-1.2474786,25.47,99.52,12.046438
3553,2001,4788.0,819.0,7217.0,-0.6426590999999999,26.1,99.93,12.692472
3554,2001,3085.0,757.0,5340.0,-1.4768796,26.53,99.87,12.027741
3555,2001,3733.0,593.0,6190.0,-0.9998437,26.55,100.18,12.464182000000001
3556,2001,4387.0,334.0,8013.0,-0.7152764,24.72,99.15,12.690105
3557,2001,10700.0,1486.0,6281.0,,25.02,98.5,13.301592000000001
3558,2001,5777.0,1118.0,5562.0,,24.83,99.58,12.723342
3559,2001,4052.0,736.0,4361.0,-0.5728238,24.58,98.68,12.490601
3560,2001,5654.0,213.0,6962.0,0.013444713,24.43,98.58,12.713823
3561,2001,5654.0,213.0,6962.0,0.63548803,24.53,103.77,12.82235
3562,2001,2104.0,252.0,2600.0,-0.64261436,24.8,98.3,11.967384
3563,2001,5722.0,885.0,4192.0,-0.771366,24.68,97.93,12.466496000000001
3564,2001,3437.0,8.0,2505.0,,24.33,97.95,12.027718
3565,2001,6558.0,759.0,2420.0,0.9105787000000001,24.0,97.83,11.621323
3566,2001,3051.0,300.0,7526.0,-2.3515294,26.7,100.73,12.848963000000001
3567,2001,4098.0,462.0,4773.0,0.29977325,26.65,101.23,11.906419
3568,2001,3728.0,571.0,6080.0,-1.151713,25.98,98.82,11.946796
3569,2001,594.0,58.0,5631.0,-4.525752,28.5,98.92,10.977738
3570,2001,5159.0,542.0,5301.0,-0.13542555,24.58,99.88,12.952957000000001
3571,2001,3073.0,267.0,3836.0,-1.4738138,24.03,99.23,12.683716
3572,2001,2213.0,110.0,2673.0,-1.4257855,23.92,99.03,11.957592
3573,2001,3602.0,336.0,3994.0,-0.36665586,36.5,101.57,13.030204
3574,2001,1934.0,282.0,2729.0,-0.5577661,36.72,101.28,11.802658000000001
3575,2001,2716.0,412.0,7397.0,-1.2212372,36.5,102.37,12.581625
3576,2001,2018.0,35.0,3152.0,,36.48,102.13,11.628002
3577,2001,1400.0,241.0,1148.0,-4.7864933,36.32,98.1,10.899291999999999
3578,2001,951.0,3.0,1101.0,-3.5886257000000006,36.92,98.48,11.518847000000001
3579,2001,406.0,,1520.0,-5.41933,37.3,99.02,9.777244
3580,2001,12855.0,3237.0,1977.0,-2.772207,36.43,94.92,11.494894
3581,2001,1580.0,9.0,937.0,-2.9135976,37.37,97.38,10.993396
3582,2001,676.0,3.0,1291.0,-4.805841,35.27,100.6,10.784545
3583,2001,727.0,2.0,843.0,-4.0719113,35.6,99.98,10.961452
3584,2001,551.0,,550.0,-1.2660723,36.9,100.97,10.350958
3585,2001,536.0,109.0,455.0,-6.760511,33.37,97.1,10.610488
3586,2001,341.0,5.0,621.0,,32.22,96.43,11.011687
3587,2001,316.0,,404.0,,32.93,95.3,10.500482
3588,2001,311.0,,536.0,-7.8634496,33.85,95.62,10.062498
3589,2001,1375.0,45.0,354.0,-6.3527017,34.05,95.83,9.979614999999999
3590,2001,600.0,7.0,746.0,-4.036457,34.5,100.23,10.475567999999999
3591,2001,199.0,-1.0,802.0,,33.75,99.68,10.087058
3592,2001,159.0,1.0,645.0,,34.9133,98.1839,9.28758
3593,2001,664.0,337.0,675.0,,32.95,100.7,10.021403999999999
3594,2001,257.0,4.0,514.0,,33.4313,101.4855,9.797349
3595,2002,46476.0,11477.0,22468.0,1.3636886000000001,39.939167,116.09167,12.374299
3596,2002,82041.0,9898.0,27489.0,2.596549,39.698334,115.9925,13.531844
3597,2002,67091.0,5930.0,22024.0,2.8852558,40.22,116.23,13.015402
3598,2002,78788.0,25009.0,47401.0,,40.125,116.64528,13.208747
3599,2002,82396.0,13132.0,27605.0,2.7841412999999995,39.72139,116.32916999999999,13.208685999999998
3600,2002,54262.0,13048.0,23362.0,1.3702766000000002,40.32,116.62,12.502805
3601,2002,44075.0,10738.0,21158.0,2.3488967,40.13,117.12,12.884411
3602,2002,78373.0,9536.0,26905.0,1.5706965,40.37,116.83,12.954356
3603,2002,27358.0,6309.0,18998.0,1.2408533000000002,40.45,115.95,12.519082000000001
3604,2002,2932.0,89.0,2729.0,1.10944,37.67,114.38,12.3495455
3605,2002,9614.0,180.0,5632.0,0.63497585,38.23,114.2,13.015557000000001
3606,2002,4447.0,359.0,3050.0,1.3725044,38.3,114.37,12.646441000000001
3607,2002,6097.0,181.0,2493.0,,38.43,114.55,12.92567
3608,2002,9740.0,759.0,2237.0,2.2025437,38.06453,114.069374,11.502784
3609,2002,13785.0,274.0,2311.0,,38.13,114.55,12.983216
3610,2002,7975.0,675.0,1321.0,2.2157803,37.87,114.67,12.673811
3611,2002,4406.0,147.0,1010.0,,38.18,115.2,12.420914
3612,2002,6832.0,207.0,1585.0,1.952864,38.17,114.97,13.088432000000001
3613,2002,10282.0,1196.0,1364.0,2.1106455000000004,38.33,114.68,12.999407000000001
3614,2002,4646.0,235.0,1144.0,1.8930908,37.6,114.63,12.072438
3615,2002,7606.0,822.0,1764.0,1.3508413000000001,37.75,114.52,12.865927000000001
3616,2002,13918.0,646.0,1852.0,1.5619261,39.5,118.67,13.254685
3617,2002,11441.0,331.0,2379.0,1.5182021,39.42,118.92,13.107497
3618,2002,12133.0,1628.0,2602.0,1.4262952,40.13,118.32,12.787903
3619,2002,3650.0,145.0,656.0,1.1719723999999998,39.28,118.47,11.827072
3620,2002,29027.0,1572.0,1532.0,,40.02,118.68,13.41169
3621,2002,13696.0,727.0,1577.0,1.7703365000000002,39.88,117.77,13.388186
3622,2002,20080.0,3247.0,3564.0,1.8248076000000002,40.18,117.97,13.438016000000001
3623,2002,22429.0,3723.0,1640.0,2.1269855,39.566666,118.1,13.158425
3624,2002,5553.0,62.0,3157.0,1.4492083,36.28,115.15,13.514914000000001
3625,2002,4358.0,50.0,1605.0,1.5834458999999999,36.78,114.95,12.893310000000001
3626,2002,3170.0,60.0,1197.0,,36.93,114.87,12.428328
3627,2002,3578.0,379.0,1434.0,1.4761862,36.55,114.8,12.654865
3628,2002,3767.0,174.0,1746.0,1.8457243000000003,36.48,114.97,12.423861500000001
3629,2002,4687.0,47.0,1523.0,1.7391346999999997,36.45,114.68,12.8011
3630,2002,5523.0,92.0,1940.0,1.5670256999999999,36.35,114.63,13.271273
3631,2002,4440.0,100.0,1500.0,1.2592253999999998,36.53,115.3,12.574891000000001
3632,2002,11060.0,194.0,2952.0,2.19504,36.78,114.48,13.634095
3633,2002,10742.0,119.0,1924.0,2.7183387000000003,36.58,114.53,12.860926
3634,2002,14706.0,401.0,2576.0,2.1039615,36.694443,114.19639,13.475995000000001
3635,2002,1083.0,21.0,3111.0,-1.4212579,41.67,115.68,12.339812
3636,2002,1069.0,,2863.0,,41.07,113.97,12.162417999999999
3637,2002,6272.0,305.0,1505.0,1.9110523000000001,38.95,115.32,12.847935000000001
3638,2002,5554.0,313.0,1240.0,1.8356811000000002,38.93,115.95,12.907838
3639,2002,2473.0,89.0,724.0,1.5172231000000003,38.47,115.47,12.427743
3640,2002,3992.0,336.0,2363.0,,38.61972,114.687775,13.175641
3641,2002,4326.0,99.0,3158.0,,39.35,114.68,12.47365
3642,2002,2891.0,11.0,2491.0,0.13907161,38.846942999999996,114.18666999999999,12.242776
3643,2002,8395.0,567.0,1630.0,1.9085854,39.27,115.8,13.231198000000001
3644,2002,9790.0,662.0,1321.0,,39.02,115.67,13.235601999999998
3645,2002,5134.0,538.0,652.0,2.0953128,39.03,115.85,12.421211999999999
3646,2002,3053.0,60.0,2032.0,0.80185616,39.38,115.7,12.735562
3647,2002,3005.0,170.0,2386.0,1.5054481000000002,38.7,115.13,12.469321
3648,2002,5398.0,254.0,1311.0,1.9289845,38.68,115.8,12.64311
3649,2002,8019.0,605.0,1486.0,,38.4,115.33,12.887633000000001
3650,2002,8284.0,674.0,2237.0,2.2319505,36.85,114.5,13.062456
3651,2002,6983.0,283.0,2539.0,3.4158762,37.059845,114.46805,12.677197
3652,2002,2130.0,159.0,2620.0,0.85699385,37.43,114.5,12.165500999999999
3653,2002,2455.0,65.0,838.0,1.9071801,37.5,114.68,12.097863
3654,2002,6881.0,349.0,1355.0,1.599458,37.35,114.8,13.0778885
3655,2002,2211.0,72.0,801.0,1.8859849999999998,37.0,114.68,12.662513
3656,2002,9124.0,553.0,2248.0,1.7676322,37.62,114.92,13.48795
3657,2002,3866.0,86.0,2053.0,,37.22,115.02,12.782349
3658,2002,1354.0,55.0,1247.0,1.4570972,37.52,115.27,12.011389
3659,2002,1929.0,49.0,2190.0,,37.07,115.17,12.506928
3660,2002,2064.0,136.0,1222.0,,37.07,115.02,12.532509
3661,2002,5886.0,811.0,1538.0,-3.2011377999999997,46.6742,90.38295,10.914378999999998
3662,2002,3789.0,150.0,1314.0,1.8002228,36.87,115.5,12.685299
3663,2002,24100.0,6318.0,2119.0,2.9032116,39.97,117.07,13.047789
3664,2002,9178.0,885.0,1751.0,,39.76132,117.00611,12.634056
3665,2002,3970.0,110.0,2215.0,1.7681231,39.322243,116.49888600000001,12.821288000000001
3666,2002,6015.0,324.0,1382.0,1.8702432,39.43833,116.29848999999999,12.88739
3667,2002,8652.0,174.0,1981.0,2.0786971999999997,38.87,116.48,13.017994
3668,2002,6146.0,297.0,2316.0,1.8455825000000001,38.67,116.65,13.029763
3669,2002,2829.0,16.0,3382.0,-0.11087091,40.93,117.33,12.72517
3670,2002,2214.0,24.0,3575.0,,41.32,117.72,12.937678
3671,2002,5148.0,150.0,3122.0,-0.48082870000000005,40.77,118.15,13.062806
